FILENAME,TEXT,FOUND_PROPER_NOUN,MISSED_PROPER_NOUN,FOUND_PRONOUN,MISSED_PRONOUN
barrie_peter_pan," [He]_p2527 stood motionless, one hand to [his]_p2528 ear. ""Pirates!"". [he]_p2529 cried. The others came closer to him. A strange smile was playing about [his]_p2530 face, and [Wendy]_n1043 saw [it]_p2531 and shuddered. While that smile was on [his]_p2532 face no one dared address [him]_p2533 all [they]_p2534 could do was to stand ready to obey. The order came sharp and incisive. ""Dive!   There was a gleam of legs, and instantly the lagoon seemed deserted. Marooners' [Rock]_n1044 stood alone in the forbidding waters as if [it]_p2535 were [itself]_p2536 marooned. The boat drew nearer.",2,,10,
barrie_peter_pan," [It]_p2537 was the pirate dinghy, with three figures in her, [Smee]_n1045 and [Starkey]_n1046 , and the third a captive, no other than [Tiger Lily]_n1047. [Her]_p2538 hands and ankles were tied, and [she]_p2539 knew what was to be [her]_p2540 fate. [She]_p2541 was to be left on the rock to perish, an end to one of [her]_p2542 race more terrible than death by fire or torture, for is [it]_p2544 not written in the book of the tribe that there is no path through water to the happy [hunting-ground]_n1048 ? Yet [her]_p2543 face was impassive [she]_p2546 was the daughter of a chief, [she]_p2547 must die as a chief's daughter, [it]_p2545 is enough. [They]_p2548 had caught [her]_p2549 boarding the pirate ship with a knife in [her]_p2550 mouth. No watch was kept on the ship, [it]_p2551 being [Hook]_n1049 's boast that the wind of [his]_p2552 name guarded the ship for a mile around. Now [her]_p2553 fate would help to guard [it]_p2554 also. [One]_n1050 more wail would go the round in that wind by night. In the gloom that [they]_p2555 brought with [them]_p2557 the two pirates did not see the rock till [they]_p2556 crashed into it. ""[Luff]_n1051 , [you]_p2558 lubber,"". cried an [Irish]_n1052 voice that was [Smee]_n1053 's.",9,,22,
barrie_peter_pan," ""here's the rock. Now, then, what [we]_p2559 have to do is to hoist the redskin on to [it]_p2560 and leave [her]_p2561 here to drown. [It]_p2562 was the work of one brutal moment to land the beautiful girl on the rock [she]_p2563 was too proud to offer a vain resistance. Quite near the rock, but out of sight, two heads were bobbing up and down, [Peter]_n1054 's and [Wendy]_n1055 's. [Wendy]_n1056 was crying, for [it]_p2564 was the first tragedy [she]_p2565 had seen. [Peter]_n1057 had seen many tragedies, but [he]_p2566 had forgotten [them]_p2567 all. [He]_p2568 was less sorry than [Wendy]_n1058 for [Tiger Lily]_n1059 : [it]_p2569 was two against one that angered him, and [he]_p2570 meant to save her. An easy way would have been to wait until the pirates had gone, but [he]_p2571 was never one to choose the easy way. There was almost nothing [he]_p2572 could not do, and [he]_p2573 now imitated the voice of [Hook]_n1060. ""Ahoy there, [you]_p2574 lubbers!"".",7,,16,
barrie_peter_pan," [he]_p2575 called. [It]_p2576 was a marvellous imitation. ""The captain!"". said the pirates, staring at each other in surprise. ""He must be swimming out to us,"". [Starkey]_n1061 said, when [they]_p2577 had looked for [him]_p2578 in vain. ""We are putting the redskin on the rock,"". [Smee]_n1062 called out. ""Set [her]_p2579 free,"". came the astonishing answer.",2,,5,
barrie_peter_pan," ""Free!. ""Yes, cut [her]_p2580 bonds and let [her]_p2581 go. ""But, captain,. ""At once, d'ye hear,"". cried [Peter]_n1063 ,. ""or I'll plunge [my]_p2582 hook in you. ""This is queer!"". [Smee]_n1064 gasped. ""Better do what the captain orders,"". said [Starkey]_n1065 nervously.",3,,3,
barrie_peter_pan," ""Ay, ay,"". [Smee]_n1066 said, and [he]_p2583 cut [Tiger Lily]_n1067 's cords. At once like an eel [she]_p2584 slid between [Starkey]_n1068 's legs into the water. Of course [Wendy]_n1069 was very elated over [Peter]_n1070 's cleverness but [she]_p2585 knew that [he]_p2586 would be elated also and very likely crow and thus betray himself, so at once [her]_p2587 hand went out to cover [his]_p2588 mouth. But [it]_p2589 was stayed even in the act, for. ""Boat ahoy!"". rang over the lagoon in [Hook]_n1071 's voice, and this time [it]_p2590 was not [Peter]_n1072 who had spoken. [Peter]_n1073 may have been about to crow, but [his]_p2591 face puckered in a whistle of surprise instead. ""Boat ahoy!"". again came the voice.",8,,9,
barrie_peter_pan," Now [Wendy]_n1074 understood. The real [Hook]_n1075 was also in the water. [He]_p2592 was swimming to the boat, and as [his]_p2593 men showed a light to guide [him]_p2594 [he]_p2595 had soon reached them. In the light of the lantern [Wendy]_n1076 saw [his]_p2596 hook grip the boat's side [she]_p2598 saw [his]_p2597 evil swarthy face as [he]_p2600 rose dripping from the water, and, quaking, [she]_p2599 would have liked to swim away, but [Peter]_n1077 would not budge. [He]_p2601 was tingling with life and also top-heavy with conceit. ""Am [I]_p2602 not a wonder, oh, [I]_p2603 am a wonder!"". [he]_p2604 whispered to her, and though [she]_p2605 thought so also, [she]_p2606 was really glad for the sake of [his]_p2607 reputation that no one heard [him]_p2608 except herself. [He]_p2609 signed to [her]_p2610 to listen. The two pirates were very curious to know what had brought [their]_p2611 captain to them, but [he]_p2612 sat with [his]_p2613 head on [his]_p2614 hook in a position of profound melancholy. ""[Captain]_n1078 , is all well?"".",5,,23,
barrie_peter_pan," [they]_p2615 asked timidly, but [he]_p2616 answered with a hollow moan. ""He sighs,"". said [Smee]_n1079. ""He sighs again,"". said [Starkey]_n1080. ""And yet a third time [he]_p2617 sighs,"". said [Smee]_n1081. Then at last [he]_p2618 spoke passionately. ""The game's up,"". [he]_p2619 cried,.",3,,5,
barrie_peter_pan," ""those boys have found a mother. Affrighted though [she]_p2620 was, [Wendy]_n1082 swelled with pride. ""O evil day!"". cried [Starkey]_n1083. ""What's a mother?"". asked the ignorant [Smee]_n1084. [Wendy]_n1085 was so shocked that [she]_p2621 exclaimed. ""He doesn't know!"". and always after this [she]_p2622 felt that if [you]_p2623 could have a pet pirate [Smee]_n1086 would be [her]_p2624 one. [Peter]_n1087 pulled [her]_p2625 beneath the water, for [Hook]_n1088 had started up, crying,.",7,,6,
barrie_peter_pan," ""What was that?. ""I heard nothing,"". said [Starkey]_n1089 , raising the lantern over the waters, and as the pirates looked [they]_p2626 saw a strange sight. [It]_p2627 was the nest [I]_p2628 have told [you]_p2629 of, floating on the lagoon, and the [Never]_n1090 bird was sitting on it. ""See,"". said [Hook]_n1091 in answer to [Smee]_n1092 's question,. ""that is a mother. What a lesson! The nest must have fallen into the water, but would the mother desert [her]_p2630 eggs? No. There was a break in [his]_p2631 voice, as if for a moment [he]_p2633 recalled innocent days when, but [he]_p2634 brushed away this weakness with [his]_p2632 hook. [Smee]_n1093 , much impressed, gazed at the bird as the nest was borne past, but the more suspicious [Starkey]_n1094 said,.",6,,9,
barrie_peter_pan," ""If [she]_p2635 is a mother, perhaps [she]_p2636 is hanging about here to help [Peter]_n1095. [Hook]_n1096 winced. ""Ay,"". [he]_p2637 said,. ""that is the fear that haunts me. [He]_p2638 was roused from this dejection by [Smee]_n1097 's eager voice. ""[Captain]_n1098 ,"". said [Smee]_n1099 ,. ""could [we]_p2639 not kidnap these boys' mother and make [her]_p2640 [our]_p2641 mother?. ""It is a princely scheme,"".",5,,7,
barrie_peter_pan," cried [Hook]_n1100 , and at once [it]_p2642 took practical shape in [his]_p2643 great brain. ""We will seize the children and carry [them]_p2644 to the boat: the boys [we]_p2645 will make walk the plank, and [Wendy]_n1101 shall be [our]_p2646 mother. Again [Wendy]_n1102 forgot herself. ""[Never]_n1103 !"". [she]_p2647 cried, and bobbed. ""What was that?   But [they]_p2648 could see nothing. [They]_p2649 thought [it]_p2650 must have been a leaf in the wind. ""Do [you]_p2651 agree, [my]_p2652 bullies?"". asked [Hook]_n1104. ""There is [my]_p2653 hand on it,"".",5,,12,
barrie_peter_pan," [they]_p2654 both said. ""And there is [my]_p2655 hook. [Swear]_n1105. [They]_p2656 all swore. By this time [they]_p2657 were on the rock, and suddenly [Hook]_n1106 remembered [Tiger Lily]_n1107. ""Where is the redskin?"". [he]_p2658 demanded abruptly. [He]_p2659 had a playful humour at moments, and [they]_p2660 thought this was one of the moments. ""That is all right, captain,"". [Smee]_n1108 answered complacently.",4,,7,
barrie_peter_pan," ""we let [her]_p2661 go. ""Let [her]_p2662 go!"". cried [Hook]_n1109. "" Twas [your]_p2663 own orders,"". the bo'sun faltered. ""You called over the water to [us]_p2664 to let [her]_p2665 go,"". said [Starkey]_n1110. ""[Brimstone]_n1111 and gall,"". thundered [Hook]_n1112 ,. ""what cozening [cheating] is going on here!"".",4,,5,
barrie_peter_pan," [His]_p2666 face had gone black with rage, but [he]_p2667 saw that [they]_p2669 believed [their]_p2670 words, and [he]_p2668 was startled. ""Lads,"". [he]_p2671 said, shaking a little,. ""I gave no such order. ""It is passing queer,"". [Smee]_n1113 said, and [they]_p2672 all fidgeted uncomfortably. [Hook]_n1114 raised [his]_p2673 voice, but there was a quiver in it. ""Spirit that haunts this dark lagoon [to-night]_n1115 ,"". [he]_p2674 cried,. ""dost hear me? Of course [Peter]_n1116 should have kept quiet, but of course [he]_p2675 did not.",4,,10,
barrie_peter_pan," [He]_p2676 immediately answered in [Hook]_n1117 's voice:. ""Odds, bobs, hammer and tongs, [I]_p2677 hear you. In that supreme moment [Hook]_n1118 did not blanch, even at the gills, but [Smee]_n1119 and [Starkey]_n1120 clung to each other in terror. ""Who are you, stranger? Speak!"". [Hook]_n1121 demanded. ""I am [James Hook]_n1122 ,"". replied the voice,. ""captain of the JOLLY [ROGER]_n1123. ""You are not [you]_p2678 are not,"". [Hook]_n1124 cried hoarsely.",8,,3,
barrie_peter_pan," ""[Brimstone]_n1125 and gall,"". the voice retorted,. ""say that again, and I'll cast anchor in you. [Hook]_n1126 tried a more ingratiating manner. ""If [you]_p2679 are [Hook]_n1127 ,"". [he]_p2680 said almost humbly,. ""come tell me, who am I?. ""A codfish,"". replied the voice,. ""only a codfish.",3,,2,
barrie_peter_pan," ""A codfish!"". [Hook]_n1128 echoed blankly, and [it]_p2681 was then, but not till then, that [his]_p2682 proud spirit broke. [He]_p2683 saw [his]_p2684 men draw back from him. ""Have [we]_p2685 been captained all this time by a codfish!"". [they]_p2686 muttered. ""It is lowering to [our]_p2687 pride. [They]_p2688 were [his]_p2689 dogs snapping at him, but, tragic figure though [he]_p2690 had become, [he]_p2691 scarcely heeded them. Against such fearful evidence [it]_p2692 was not [their]_p2694 belief in [him]_p2695 that [he]_p2696 needed, [it]_p2693 was [his]_p2697 own. [He]_p2698 felt [his]_p2699 ego slipping from him. ""Don't desert me, bully,"".",1,,19,
barrie_peter_pan," [he]_p2700 whispered hoarsely to it. In [his]_p2701 dark nature there was a touch of the feminine, as in all the great pirates, and [it]_p2702 sometimes gave [him]_p2703 intuitions. Suddenly [he]_p2704 tried the guessing game. ""[Hook]_n1129 ,"". [he]_p2705 called,. ""have [you]_p2706 another voice? Now [Peter]_n1130 could never resist a game, and [he]_p2707 answered blithely in [his]_p2708 own voice,. ""I have. ""And another name?. ""Ay, ay. ""Vegetable?"".",2,,9,
barrie_peter_pan," asked [Hook]_n1131. ""No. ""[Mineral]_n1132 ?. ""No. ""[Animal]_n1133 ?. ""Yes. ""Man?. ""No!"". This answer rang out scornfully. ""[Boy]_n1134 ?.",4,,0,
barrie_peter_pan," ""Yes. ""Ordinary boy?. ""No!. ""Wonderful boy? To [Wendy]_n1135 's pain the answer that rang out this time was. ""Yes. ""Are [you]_p2709 in [England]_n1136 ?. ""No. ""Are [you]_p2710 here?. ""Yes. [Hook]_n1137 was completely puzzled.",3,,2,
barrie_peter_pan," ""You ask [him]_p2711 some questions,"". [he]_p2712 said to the others, wiping [his]_p2713 damp brow. [Smee]_n1138 reflected. ""I can't think of a thing,"". [he]_p2714 said regretfully. ""Can't guess, can't guess!"". crowed [Peter]_n1139. ""Do [you]_p2715 give [it]_p2716 up?   Of course in [his]_p2717 pride [he]_p2718 was carrying the game too far, and the miscreants [villains] saw [their]_p2719 chance. ""Yes, yes,"". [they]_p2720 answered eagerly.",2,,10,
barrie_peter_pan," ""Well, then,"". [he]_p2721 cried,. ""I am [Peter Pan]_n1140. [Pan]_n1141 ! In a moment [Hook]_n1142 was [himself]_p2722 again, and [Smee]_n1143 and [Starkey]_n1144 were [his]_p2723 faithful henchmen. ""Now [we]_p2724 have him,"". [Hook]_n1145 shouted. ""Into the water, [Smee]_n1146. [Starkey]_n1147 , mind the boat. Take [him]_p2725 dead or alive! [He]_p2726 leaped as [he]_p2727 spoke, and simultaneously came the gay voice of [Peter]_n1148. ""Are [you]_p2728 ready, boys?.",9,,8,
barrie_peter_pan," ""Ay, ay,"". from various parts of the lagoon. ""Then lam into the pirates. The fight was short and sharp. First to draw blood was [John]_n1149 , who gallantly climbed into the boat and held [Starkey]_n1150. There was fierce struggle, in which the cutlass was torn from the pirate's grasp. [He]_p2729 wriggled overboard and [John]_n1151 leapt after him. The dinghy drifted away. Here and there a head bobbed up in the water, and there was a flash of steel followed by a cry or a whoop. In the confusion some struck at [their]_p2730 own side.",3,,2,
barrie_peter_pan," The corkscrew of [Smee]_n1152 got [Tootles]_n1153 in the fourth rib, but [he]_p2731 was [himself]_p2732 pinked [nicked] in turn by [Curly]_n1154. [Farther]_n1155 from the rock [Starkey]_n1156 was pressing [Slightly]_n1157 and the twins hard. Where all this time was [Peter]_n1158 ? [He]_p2733 was seeking bigger game. The others were all brave boys, and [they]_p2734 must not be blamed for backing from the pirate captain. [His]_p2735 iron claw made a circle of dead water round him, from which [they]_p2736 fled like affrighted fishes. But there was one who did not fear him: there was one prepared to enter that circle. Strangely, [it]_p2737 was not in the water that [they]_p2738 met. [Hook]_n1159 rose to the rock to breathe, and at the same moment [Peter]_n1160 scaled [it]_p2739 on the opposite side. The rock was slippery as a ball, and [they]_p2740 had to crawl rather than climb. Neither knew that the other was coming.",9,,10,
barrie_peter_pan," Each feeling for a grip met the other's arm: in surprise [they]_p2741 raised [their]_p2743 heads [their]_p2744 faces were almost touching so [they]_p2742 met. Some of the greatest heroes have confessed that just before [they]_p2745 fell to [began combat] [they]_p2746 had a sinking [feeling in the stomach]. Had [it]_p2747 been so with [Peter]_n1161 at that moment [I]_p2749 would admit it. After all, [he]_p2750 was the only man that the [Sea-Cook]_n1162 had feared. But [Peter]_n1163 had no sinking, [he]_p2751 had one feeling only, gladness and [he]_p2752 gnashed [his]_p2753 pretty teeth with joy. [Quick]_n1164 as thought [he]_p2754 snatched a knife from [Hook]_n1165 's belt and was about to drive [it]_p2757 home, when [he]_p2755 saw that [he]_p2755 was higher up the rock than [his]_p2758 foe. [It]_p2759 would not have been fighting fair. [He]_p2760 gave the pirate a hand to help [him]_p2761 up. [It]_p2762 was then that [Hook]_n1166 bit him. Not the pain of this but [its]_p2763 unfairness was what dazed [Peter]_n1167.",7,,22,
barrie_peter_pan," [It]_p2764 made [him]_p2765 quite helpless. [He]_p2766 could only stare, horrified. Every child is affected thus the first time [he]_p2767 is treated unfairly. All [he]_p2768 thinks [he]_p2769 has a right to when [he]_p2769 comes to [you]_p2771 to be [yours]_p2772 is fairness. After [you]_p2773 have been unfair to [him]_p2775 [he]_p2776 will love [you]_p2774 again, but will never afterwards be quite the same boy. No one ever gets over the first unfairness no one except [Peter]_n1168. [He]_p2777 often met it, but [he]_p2778 always forgot it. [I]_p2779 suppose that was the real difference between [him]_p2780 and all the rest. So when [he]_p2781 met [it]_p2783 now [it]_p2784 was like the first time and [he]_p2782 could just stare, helpless. Twice the iron hand clawed him.",1,,21,
barrie_peter_pan," A few moments afterwards the other boys saw [Hook]_n1169 in the water striking wildly for the ship no elation on the pestilent face now, only white fear, for the crocodile was in dogged pursuit of him. On ordinary occasions the boys would have swum alongside cheering but now [they]_p2785 were uneasy, for [they]_p2786 had lost both [Peter]_n1170 and [Wendy]_n1171 , and were scouring the lagoon for them, calling [them]_p2787 by name. [They]_p2789 found the dinghy and went home in it, shouting. ""[Peter]_n1172 , [Wendy]_n1173 "". as [they]_p2790 went, but no answer came save mocking laughter from the mermaids. ""They must be swimming back or flying,"". the boys concluded. [They]_p2791 were not very anxious, because [they]_p2792 had such faith in [Peter]_n1174. [They]_p2793 chuckled, [boylike]_n1175 , because [they]_p2794 would be late for bed and [it]_p2795 was all mother [Wendy]_n1176 's fault! When [their]_p2796 voices died away there came cold silence over the lagoon, and then a feeble cry. ""Help, help!   Two small figures were beating against the rock the girl had fainted and lay on the boy's arm.",8,,11,
barrie_peter_pan," With a last effort [Peter]_n1177 pulled [her]_p2797 up the rock and then lay down beside her. Even as [he]_p2799 also fainted [he]_p2800 saw that the water was rising. [He]_p2801 knew that [they]_p2802 would soon be drowned, but [he]_p2803 could do no more. As [they]_p2804 lay side by side a mermaid caught [Wendy]_n1178 by the feet, and began pulling [her]_p2805 softly into the water. [Peter]_n1179 , feeling [her]_p2806 slip from him, woke with a start, and was just in time to draw [her]_p2807 back. But [he]_p2808 had to tell [her]_p2809 the truth. ""We are on the rock, [Wendy]_n1180 ,"". [he]_p2810 said,. ""but [it]_p2811 is growing smaller. Soon the water will be over it.",4,,14,
barrie_peter_pan," [She]_p2812 did not understand even now. ""We must go,"". [she]_p2813 said, almost brightly. ""Yes,"". [he]_p2814 answered faintly. ""[Shall]_n1181 [we]_p2815 swim or fly, [Peter]_n1182 ? [He]_p2816 had to tell her. ""Do [you]_p2817 think [you]_p2818 could swim or fly as far as the island, [Wendy]_n1183 , without [my]_p2819 help? [She]_p2820 had to admit that [she]_p2821 was too tired. [He]_p2822 moaned. ""What is it?"". [she]_p2823 asked, anxious about [him]_p2824 at once.",3,,13,
barrie_peter_pan," ""I can't help you, [Wendy]_n1184. [Hook]_n1185 wounded me. [I]_p2825 can neither fly nor swim. ""Do [you]_p2826 mean [we]_p2827 shall both be drowned?. ""Look how the water is rising. [They]_p2828 put [their]_p2829 hands over [their]_p2830 eyes to shut out the sight. [They]_p2831 thought [they]_p2832 would soon be no more. As [they]_p2833 sat thus something brushed against [Peter]_n1186 as light as a kiss, and stayed there, as if saying timidly,. ""Can [I]_p2834 be of any use? [It]_p2835 was the tail of a kite, which [Michael]_n1187 had made some days before. [It]_p2836 had torn [itself]_p2837 out of [his]_p2838 hand and floated away.",4,,14,
barrie_peter_pan," ""[Michael]_n1188 's kite,"". [Peter]_n1189 said without interest, but next moment [he]_p2839 had seized the tail, and was pulling the kite toward him. ""It lifted [Michael]_n1190 off the ground,"". [he]_p2840 cried. ""why should [it]_p2841 not carry you?. ""Both of us!. ""It can't lift two [Michael]_n1191 and [Curly]_n1192 tried. ""Let [us]_p2842 draw lots,"". [Wendy]_n1193 said bravely. ""And [you]_p2843 a [lady]_n1194 never.",7,,5,
barrie_peter_pan," "". Already [he]_p2844 had tied the tail round her. [She]_p2845 clung to [him]_p2846 [she]_p2848 refused to go without [him]_p2847 but with a. ""Good-bye, [Wendy]_n1195 ,"". [he]_p2849 pushed [her]_p2850 from the rock and in a few minutes [she]_p2851 was borne out of [his]_p2852 sight. [Peter]_n1196 was alone on the lagoon. The rock was very small now soon [it]_p2853 would be submerged. Pale rays of light tiptoed across the waters and by and by there was to be heard a sound at once the most musical and the most melancholy in the world: the mermaids calling to the moon. [Peter]_n1197 was not quite like other boys but [he]_p2854 was afraid at last. A tremour ran through him, like a shudder passing over the sea but on the sea one shudder follows another till there are hundreds of them, and [Peter]_n1198 felt just the one.",4,,11,
barrie_peter_pan," [Next]_n1199 moment [he]_p2855 was standing erect on the rock again, with that smile on [his]_p2856 face and a drum beating within him. [It]_p2857 was saying,. ""To die will be an awfully big adventure. Chapter 9 THE NEVER BIRD The last sound [Peter]_n1200 heard before [he]_p2858 was quite alone were the mermaids retiring one by one to [their]_p2859 bedchambers under the sea. [He]_p2860 was too far away to hear [their]_p2861 doors shut but every door in the coral caves where [they]_p2862 live rings a tiny bell when [it]_p2863 opens or closes (as in all the nicest houses on the mainland), and [he]_p2864 heard the bells. Steadily the waters rose till [they]_p2865 were nibbling at [his]_p2867 feet and to pass the time until [they]_p2866 made [their]_p2868 final gulp, [he]_p2869 watched the only thing on the lagoon. [He]_p2870 thought [it]_p2871 was a piece of floating paper, perhaps part of the kite, and wondered idly how long [it]_p2872 would take to drift [ashore]_n1201. Presently [he]_p2873 noticed as an odd thing that [it]_p2874 was undoubtedly out upon the lagoon with some definite purpose, for [it]_p2875 was fighting the tide, and sometimes winning and when [it]_p2875 won, [Peter]_n1202 , always sympathetic to the weaker side, could not help clapping [it]_p2876 was such a gallant piece of paper. [It]_p2878 was not really a piece of paper [it]_p2879 was the [Never]_n1203 bird, making desperate efforts to reach [Peter]_n1204 on the nest. By working [her]_p2880 wings, in a way [she]_p2883 had learned since the nest fell into the water, [she]_p2884 was able to some extent to guide [her]_p2881 strange craft, but by the time [Peter]_n1205 recognised [her]_p2881 [she]_p2884 was very exhausted.",7,,31,
barrie_peter_pan," [She]_p2886 had come to save him, to give [him]_p2887 [her]_p2889 nest, though there were eggs in it. [I]_p2890 rather wonder at the bird, for though [he]_p2891 had been nice to her, [he]_p2892 had also sometimes tormented her. [I]_p2893 can suppose only that, like [Mrs Darling]_n1206 and the rest of them, [she]_p2894 was melted because [he]_p2895 had all [his]_p2896 first teeth. [She]_p2897 called out to [him]_p2898 what [she]_p2899 had come for, and [he]_p2901 called out to [her]_p2902 what [she]_p2900 was doing there but of course neither of [them]_p2903 understood the other's language. In fanciful stories people can talk to the birds freely, and [I]_p2904 wish for the moment [I]_p2905 could pretend that this were such a story, and say that [Peter]_n1207 replied intelligently to the [Never]_n1208 bird but truth is best, and [I]_p2905 want to tell [you]_p2907 only what really happened. Well, not only could [they]_p2908 not understand each other, but [they]_p2909 forgot [their]_p2910 manners. ""I, want, you, to, get, into, the, nest,"". the bird called, speaking as slowly and distinctly as possible,. ""and, then, you, can, drift, [ashore]_n1209 , but, I, am, too, tired, to, bring, it, any, nearer, so, you, must, try to, swim, to, it. ""What are [you]_p2911 quacking about?"".",4,,25,
barrie_peter_pan," [Peter]_n1210 answered. ""Why don't [you]_p2912 let the nest drift as usual?. ""I, want, you, "". the bird said, and repeated [it]_p2913 all over. Then [Peter]_n1211 tried slow and distinct. ""What, are, you, quacking, about?"". and so on. The [Never]_n1212 bird became irritated [they]_p2914 have very short tempers. ""You dunderheaded little jay!"". [she]_p2915 screamed,.",3,,4,
barrie_peter_pan," ""Why don't [you]_p2916 do as [I]_p2918 tell you? [Peter]_n1213 felt that [she]_p2919 was calling [him]_p2920 names, and at a venture [he]_p2921 retorted hotly:. ""So are you!   Then rather curiously [they]_p2922 both snapped out the same remark:. ""Shut up!. ""Shut up!   Nevertheless the bird was determined to save [him]_p2923 if [she]_p2924 could, and by one last mighty effort [she]_p2925 propelled the nest against the rock. Then up [she]_p2926 flew deserting [her]_p2927 eggs, so as to make [her]_p2928 meaning clear. Then at last [he]_p2929 understood, and clutched the nest and waved [his]_p2930 thanks to the bird as [she]_p2931 fluttered overhead. [It]_p2932 was not to receive [his]_p2933 thanks, however, that [she]_p2934 hung there in the sky [it]_p2935 was not even to watch [him]_p2937 get into the nest [it]_p2936 was to see what [he]_p2938 did with [her]_p2939 eggs. There were two large white eggs, and [Peter]_n1214 lifted [them]_p2940 up and reflected. The bird covered [her]_p2941 face with [her]_p2942 wings, so as not to see the last of [them]_p2943 but [she]_p2944 could not help peeping between the feathers. [I]_p2945 forget whether [I]_p2946 have told [you]_p2947 that there was a stave on the rock, driven into [it]_p2948 by some buccaneers of long ago to mark the site of buried treasure.",2,,32,
barrie_peter_pan," The children had discovered the glittering hoard, and when in a mischievous mood used to fling showers of moidores, diamonds, pearls and pieces of eight to the gulls, who pounced upon [them]_p2949 for food, and then flew away, raging at the scurvy trick that had been played upon them. The stave was still there, and on [it]_p2951 [Starkey]_n1215 had hung [his]_p2952 hat, a deep tarpaulin, watertight, with a broad brim. [Peter]_n1216 put the eggs into this hat and set [it]_p2953 on the lagoon. [It]_p2954 floated beautifully. The [Never]_n1217 bird saw at once what [he]_p2955 was up to, and screamed [her]_p2956 admiration of [him]_p2958 and, alas, [Peter]_n1218 crowed [his]_p2959 agreement with her. Then [he]_p2960 got into the nest, reared the stave in [it]_p2961 as a mast, and hung up [his]_p2962 shirt for a sail. At the same moment the bird fluttered down upon the hat and once more sat snugly on [her]_p2963 eggs. [She]_p2964 drifted in one direction, and [he]_p2965 was borne off in another, both cheering. Of course when [Peter]_n1219 landed [he]_p2966 beached [his]_p2967 barque [small ship, actually the [Never Bird]_n1220 's nest in this particular case in point] in a place where the bird would easily find [it]_p2968 but the hat was such a great success that [she]_p2969 abandoned the nest. [It]_p2970 drifted about till [it]_p2971 went to pieces, and often [Starkey]_n1221 came to the shore of the lagoon, and with many bitter feelings watched the bird sitting on [his]_p2972 hat.",7,,22,
barrie_peter_pan," As [we]_p2973 shall not see [her]_p2974 again, [it]_p2975 may be worth mentioning here that all [Never]_n1222 birds now build in that shape of nest, with a broad brim on which the youngsters take an airing. [Great]_n1223 were the rejoicings when [Peter]_n1224 reached the home under the ground almost as soon as [Wendy]_n1225 , who had been carried hither and thither by the kite. Every boy had adventures to tell but perhaps the biggest adventure of all was that [they]_p2976 were several hours late for bed. This so inflated [them]_p2977 that [they]_p2979 did various dodgy things to get staying up still longer, such as demanding bandages but [Wendy]_n1226 , though glorying in having [them]_p2978 all home again safe and sound, was scandalised by the lateness of the hour, and cried,. ""To bed, to bed,"". in a voice that had to be obeyed. [Next]_n1227 day, however, [she]_p2980 was awfully tender, and gave out bandages to every one, and [they]_p2981 played till bed-time at limping about and carrying [their]_p2982 arms in slings. Chapter 10 THE [HAPPY]_n1228 HOME [One]_n1229 important result of the brush [with the pirates] on the lagoon was that [it]_p2983 made the redskins [their]_p2984 friends. [Peter]_n1230 had saved [Tiger Lily]_n1231 from a dreadful fate, and now there was nothing [she]_p2985 and [her]_p2986 braves would not do for him. All night [they]_p2987 sat above, keeping watch over the home under the ground and awaiting the big attack by the pirates which obviously could not be much longer delayed.",10,,15,
barrie_peter_pan," Even by day [they]_p2988 hung about, smoking the pipe of peace, and looking almost as if [they]_p2989 wanted tit-bits to eat. [They]_p2990 called [Peter]_n1232 the [Great White Father]_n1233 , prostrating [themselves]_p2991 [lying down] before [him]_p2992 and [he]_p2994 liked this tremendously, so that [it]_p2995 was not really good for him. ""The great white father,"". [he]_p2996 would say to [them]_p2997 in a very lordly manner, as [they]_p2998 grovelled at [his]_p2999 feet,. ""is glad to see the [Piccaninny]_n1234 warriors protecting [his]_p3000 wigwam from the pirates. ""Me [Tiger Lily]_n1235 ,"". that lovely creature would reply. ""[Peter Pan]_n1236 save me, [me]_p3001 [his]_p3003 velly nice friend. [Me]_p3004 no let pirates hurt him. [She]_p3005 was far too pretty to cringe in this way, but [Peter]_n1237 thought [it]_p3006 [his]_p3007 due, and [he]_p3008 would answer condescendingly,.",6,,19,
barrie_peter_pan," ""It is good. [Peter Pan]_n1238 has spoken. Always when [he]_p3009 said,. ""[Peter Pan]_n1239 has spoken,"". [it]_p3010 meant that [they]_p3012 must now shut up, and [they]_p3013 accepted [it]_p3011 humbly in that spirit but [they]_p3013 were by no means so respectful to the other boys, whom [they]_p3014 looked upon as just ordinary braves. [They]_p3016 said. ""[How-do]_n1240 ?"". to them, and things like that and what annoyed the boys was that [Peter]_n1241 seemed to think this all right. Secretly [Wendy]_n1242 sympathised with [them]_p3017 a little, but [she]_p3018 was far too loyal a housewife to listen to any complaints against father. ""[Father]_n1243 knows best,"".",6,,10,
